Song_popularity,Artist_popularity,Duration,Bars_confidence,Bars_start,Beats_confidence,Beats_start,End_of_fade_in,Familiarity,Key,Key_confidence,Loudness,Mode,Mode_confidence,Start_of_fade_out,Tatums_confidence,Tatums_start,Tempo,Terms_freq,Time_signature,Time_signature_confidence,Genre
0.342908,0.517329,257.85424,0.0,0.21279,0.0,0.21279,30.575,0.8278540000000001,5.0,0.518,-85.67869,-3.115,1.0,0.514,247.403,0.0,0.21279,151.401,0.9308540000000001,3.0,pop
0.342908,0.517329,199.26158999999998,0.10099999999999999,0.65783,0.0,0.65783,0.0,0.8278540000000001,2.0,0.509,-85.67869,-3.2539999999999996,1.0,0.5920000000000001,199.262,0.035,0.65783,199.028,0.9308540000000001,4.0,pop
0.342908,0.566623,189.80526,0.121,0.8632700000000001,0.639,0.33237,0.0,0.9379649999999999,7.0,0.518,-63.933358,-3.5439999999999996,1.0,0.563,187.19299999999998,0.934,0.33237,114.535,1.0,4.0,pop
0.342908,0.655284,277.99465,0.055999999999999994,1.3964,1.0,0.45841000000000004,0.43799999999999994,0.9158229999999999,10.0,0.33399999999999996,-63.933358,-3.6289999999999996,0.0,0.33299999999999996,268.22,1.0,0.22319,127.999,1.0,4.0,pop
0.342908,0.725746,278.04689,0.21100000000000002,0.9239,0.9079999999999999,0.21174,0.33899999999999997,0.83124,5.0,0.617,-3.676,0.0,0.591,271.865,0.0,0.21174,84.655,1.0,3.0,0.982,pop
0.342908,0.63129,206.81098,0.462,0.75885,0.478,0.75885,2.926,0.9473280000000001,0.0,0.452,34.053490000000004,-118.24531999999999,-3.738,0.0,0.522,194.769,0.085,0.75885,85.331,1.0,pop
0.342908,0.5678890000000001,247.77097999999998,0.001,3.3704099999999997,1.0,2.47115,2.682,0.816843,5.0,0.44799999999999995,-63.933358,-3.7560000000000002,1.0,0.431,244.535,0.038,2.24634,132.731,1.0,4.0,pop
0.342908,0.725746,236.95628,0.021,0.7459399999999999,1.0,0.31853000000000004,0.287,0.83124,8.0,0.48100000000000004,-3.924,1.0,0.39399999999999996,227.637,0.951,0.10482999999999999,139.99,1.0,4.0,0.0,pop
0.342908,0.9082030000000001,244.50567,0.040999999999999995,0.63457,0.774,0.19849,0.376,0.9178639999999999,6.0,0.495,-59.59895,-3.925,0.0,0.524,238.051,0.8220000000000001,0.19849,139.304,1.0,4.0,pop
0.342908,0.655284,564.94975,0.903,0.24322,0.903,0.24322,0.461,0.9158229999999999,10.0,0.72,-63.933358,-4.204,0.0,0.631,555.5369999999999,1.0,0.24322,85.318,1.0,1.0,pop
0.342908,0.334066,311.40526,0.006,0.6078100000000001,0.917,0.055139999999999995,0.0,0.498259,10.0,0.685,-4.313,1.0,0.611,300.118,1.0,0.055139999999999995,108.367,0.912436,4.0,0.36,pop
0.342908,0.9082030000000001,283.8722,0.025,0.4006,0.6709999999999999,0.4006,0.0,0.9178639999999999,11.0,0.021,-59.59895,-4.465,0.0,0.309,283.872,0.507,0.4006,128.092,1.0,4.0,pop
0.342908,0.517329,246.85669,0.026000000000000002,1.46327,0.841,1.05208,0.0,0.8278540000000001,2.0,0.531,-85.67869,-4.544,1.0,0.604,237.215,0.24,1.05208,145.711,0.9308540000000001,4.0,pop
0.342908,0.7529279999999999,234.81423999999998,0.619,0.58678,0.9129999999999999,0.08425,0.155,0.827357,11.0,0.034,-63.933358,-4.704,0.0,0.322,223.88099999999997,0.607,0.08425,119.969,1.0,4.0,pop
0.342908,0.5678890000000001,246.20362999999998,0.321,1.50672,0.0,0.32264,0.8740000000000001,0.816843,2.0,0.542,-63.933358,-4.821000000000001,1.0,0.484,226.85299999999998,0.244,0.17209000000000002,99.831,1.0,4.0,pop
0.342908,0.6655770000000001,339.35627999999997,0.636,1.02659,0.883,0.35534,0.33399999999999996,0.9158229999999999,0.0,0.34299999999999997,-63.933358,-4.876,1.0,0.273,332.19,1.0,0.03825,104.821,1.0,4.0,pop
0.342908,0.35117,216.78975,0.037000000000000005,1.4711,1.0,0.23714000000000002,0.2,0.447725,2.0,0.0,-4.931,1.0,0.0,208.475,0.778,0.08252000000000001,97.986,1.0,4.0,0.203,pop
0.342908,0.794248,222.14485,0.016,1.4327,1.0,0.38524,0.35700000000000004,0.849447,8.0,0.9179999999999999,-63.933358,-5.01,1.0,0.6829999999999999,214.518,1.0,0.1239,114.98299999999999,1.0,4.0,pop
0.342908,0.21936999999999998,860.39465,0.114,0.24931,0.525,0.24931,3.495,0.473487,6.0,0.145,-5.093999999999999,1.0,0.43799999999999994,833.318,0.08,0.24931,131.622,1.0,4.0,0.0,pop
0.342908,0.8042199999999999,222.37995,0.314,0.55156,0.5670000000000001,0.08632000000000001,0.27,0.8331790000000001,7.0,0.43200000000000005,-63.933358,-5.16,1.0,0.557,214.924,0.5670000000000001,0.08632000000000001,128.217,1.0,4.0,pop
0.342908,0.6072569999999999,211.01668999999998,0.055,1.59762,1.0,0.31666,0.282,0.9473280000000001,11.0,0.479,34.053490000000004,-118.24531999999999,-5.205,1.0,0.5489999999999999,207.865,1.0,0.31666,95.066,1.0,pop
0.342908,0.5559689999999999,219.01016,0.047,0.28331999999999996,0.669,0.28331999999999996,0.235,0.737973,0.0,0.782,-63.933358,-5.21,1.0,0.662,203.233,0.863,0.0827,149.94,0.9998549999999999,4.0,pop
0.342908,0.35117,251.21913999999998,0.003,0.77599,0.89,0.19294,0.45,0.447725,11.0,0.38799999999999996,-5.224,1.0,0.444,251.21900000000002,1.0,0.04954,206.37599999999998,1.0,4.0,0.462,pop
0.342908,0.560913,224.39137999999997,0.11699999999999999,0.9406,0.0,0.30627,2.972,0.8771190000000001,5.0,0.6729999999999999,-63.933358,-5.229,0.0,0.595,212.213,0.11199999999999999,0.30627,93.95,1.0,4.0,pop
0.342908,0.8042199999999999,242.02403999999999,0.024,0.8584200000000001,0.878,0.42327,0.35100000000000003,0.8331790000000001,0.0,0.36700000000000005,-63.933358,-5.242999999999999,0.0,0.556,236.095,1.0,0.20569,137.935,1.0,4.0,pop
0.342908,0.6072569999999999,530.12853,0.002,0.6764600000000001,0.7559999999999999,0.21303000000000002,0.18899999999999997,0.9473280000000001,0.0,0.652,34.053490000000004,-118.24531999999999,-5.432,1.0,0.509,517.613,1.0,0.21303000000000002,130.012,1.0,pop
0.342908,0.411689,244.08771000000002,0.207,1.2862799999999999,0.9229999999999999,0.28112,0.223,0.63256,2.0,0.32299999999999995,-5.539,0.0,0.47,235.56599999999997,0.7979999999999999,0.28112,120.212,1.0,4.0,0.8190000000000001,pop
0.342908,0.7870050000000001,273.52771,0.044000000000000004,0.78125,1.0,0.31989,0.293,0.9349350000000001,11.0,0.226,-74.00712,-5.558,0.0,0.354,258.357,1.0,0.08979,129.991,1.0,4.0,pop
0.342908,0.9082030000000001,208.16933999999998,0.139,0.56033,0.687,0.10149,3.634,0.9176989999999999,5.0,0.19699999999999998,-59.59895,-5.704,0.0,0.369,197.764,0.191,0.10149,128.077,1.0,4.0,pop
0.342908,0.71721,224.52200000000002,0.41,0.64879,0.0,0.31165,2.363,0.8573200000000001,7.0,0.085,-63.933358,-5.8229999999999995,1.0,0.218,221.977,0.153,0.14432999999999999,179.486,1.0,4.0,pop
0.342908,0.5303220000000001,213.4722,0.057,0.87013,1.0,0.30222,2.4730000000000003,0.7270310000000001,10.0,0.565,-5.919,0.0,0.669,210.785,0.371,0.30222,104.986,0.968202,4.0,1.0,pop
0.342908,0.485782,271.09832,0.08900000000000001,2.1665900000000002,0.502,0.5683199999999999,0.0,0.674465,8.0,0.102,16.3688,-5.928,1.0,0.301,271.098,0.621,0.29662,112.352,0.998969,5.0,pop
0.342908,0.334851,247.66648999999998,0.023,0.95563,0.73,0.04725,0.48,0.506933,7.0,0.447,-83.13701999999999,-5.962999999999999,1.0,0.508,229.576,0.698,0.04725,132.892,1.0,4.0,pop
0.342908,0.21936999999999998,269.53098,0.081,0.34725,1.0,0.34725,0.171,0.473487,10.0,0.0,-6.025,0.0,0.085,269.531,0.182,0.34725,100.03399999999999,1.0,4.0,0.03,pop
0.342908,0.9082030000000001,237.87057000000001,0.624,0.08822,0.624,0.08822,0.33399999999999996,0.9178639999999999,5.0,0.158,-59.59895,-6.131,0.0,0.45299999999999996,231.433,0.531,0.08822,99.98899999999999,1.0,1.0,pop
0.342908,0.9082030000000001,199.6273,0.037000000000000005,0.7931199999999999,0.6729999999999999,0.32129,0.061,0.9178639999999999,11.0,0.6990000000000001,-59.59895,-6.194,0.0,0.6709999999999999,192.935,0.723,0.08538,127.90799999999999,1.0,4.0,pop
0.342908,0.8433799999999999,270.70649,0.47600000000000003,1.0797700000000001,0.818,0.72137,3.9130000000000003,0.9054770000000001,6.0,0.0,-63.933358,-6.247000000000001,1.0,0.055,261.433,0.11900000000000001,0.72137,164.049,0.969734,4.0,pop
0.342908,0.63129,213.18485,0.28800000000000003,0.8023,1.0,0.26493,0.235,0.9473280000000001,1.0,0.40700000000000003,34.053490000000004,-118.24531999999999,-6.4510000000000005,1.0,0.4,208.417,1.0,0.26493,110.993,1.0,pop
0.342908,0.5678890000000001,275.69587,0.353,1.49017,0.809,0.7514,1.46,0.816843,6.0,0.75,-63.933358,-6.518,1.0,0.508,269.328,0.706,0.39098,80.979,1.0,4.0,pop
0.342908,0.6072569999999999,342.69995,0.005,0.11352999999999999,0.9590000000000001,0.11352999999999999,0.084,0.9473280000000001,4.0,0.281,34.053490000000004,-118.24531999999999,-6.635,1.0,0.348,334.565,1.0,0.11352999999999999,127.932,1.0,pop
0.342908,0.582575,263.02648999999997,0.486,0.8670399999999999,0.625,0.33416,7.906000000000001,0.803837,1.0,0.613,-7.006,1.0,0.615,251.31,0.5,0.06377999999999999,114.024,1.0,4.0,1.0,pop
0.342908,0.8042199999999999,399.98649,0.019,0.46121999999999996,1.0,0.02553,0.21100000000000002,0.8331790000000001,9.0,0.664,-63.933358,-7.093999999999999,0.0,0.431,393.694,0.8009999999999999,0.02553,121.589,1.0,4.0,pop
0.342908,0.71721,366.70649,0.018000000000000002,0.87995,0.8420000000000001,0.39814,0.213,0.8573200000000001,4.0,0.067,-63.933358,-7.098,1.0,0.39399999999999996,357.03,0.68,0.15604,123.448,1.0,4.0,pop
0.342908,0.71721,231.75791,0.003,0.06514,0.826,0.06514,0.531,0.8573200000000001,2.0,0.5489999999999999,-63.933358,-7.1739999999999995,1.0,0.586,231.75799999999998,0.604,0.06514,123.861,1.0,4.0,pop
0.342908,0.31502600000000003,256.15628,0.183,0.7478100000000001,0.826,0.04306,0.368,0.650896,11.0,0.679,29.889870000000002,-7.489,0.0,0.7509999999999999,249.649,0.23,0.04306,84.96,0.91089,4.0,pop
0.342908,0.7870050000000001,652.40771,0.674,0.51355,1.0,0.03428,0.258,0.9349350000000001,2.0,0.508,-74.00712,-7.8629999999999995,1.0,0.499,641.091,0.633,0.03428,121.884,1.0,4.0,pop
0.342908,0.71721,409.99138,0.086,3.48164,0.27699999999999997,0.71999,0.0,0.8573200000000001,6.0,0.11699999999999999,-63.933358,-7.936,0.0,0.312,401.125,0.271,0.2599,87.054,1.0,5.0,pop
0.342908,0.405597,232.72444,0.002,0.51666,0.488,0.51666,0.0,0.20073,6.0,0.225,-8.073,0.0,0.405,232.72400000000002,0.0,0.22061,95.039,1.0,4.0,1.0,pop
0.342908,0.5678890000000001,263.20934,0.151,0.13299,0.0,0.13299,1.199,0.816843,5.0,0.345,-63.933358,-8.147,1.0,0.14300000000000002,244.976,1.0,0.13299,83.49,1.0,4.0,pop
0.342908,0.35117,206.68036,0.7809999999999999,0.2699,0.6729999999999999,0.2699,0.16,0.447725,4.0,0.53,-8.22,1.0,0.373,201.07299999999998,0.49200000000000005,0.12546,103.928,1.0,4.0,0.7929999999999999,pop
0.342908,0.35117,202.29179,0.758,0.66362,0.758,0.66362,0.125,0.447725,7.0,0.27399999999999997,-8.235,1.0,0.304,198.577,0.903,0.1627,60.025,1.0,1.0,0.0,pop
0.342908,0.386312,239.0722,0.107,2.0621,1.0,0.74417,0.45899999999999996,0.493486,8.0,0.512,-101.69814000000001,-8.246,1.0,0.655,224.253,0.317,0.24531,90.915,1.0,4.0,pop
0.342908,0.362162,372.27057,0.011000000000000001,0.8346600000000001,0.89,0.29259,0.258,0.524821,9.0,0.61,-8.255,0.0,0.493,365.958,0.479,0.15572,109.85,1.0,4.0,0.792,pop
0.342908,0.21936999999999998,264.01914,0.0,0.51353,0.013000000000000001,0.10314000000000001,6.3389999999999995,0.473487,5.0,0.624,-8.414,1.0,0.589,250.53799999999998,0.013000000000000001,0.10314000000000001,146.284,1.0,4.0,1.0,pop
0.342908,0.485782,252.96934,0.004,1.53912,0.0,0.92281,0.415,0.674465,11.0,0.457,16.3688,-8.726,0.0,0.311,230.609,0.196,0.4513,94.777,0.998969,4.0,pop
0.342908,0.411689,303.09832,0.7909999999999999,0.10103999999999999,0.895,0.10103999999999999,0.067,0.63256,8.0,0.532,-8.879,0.0,0.516,294.818,0.764,0.10103999999999999,128.292,1.0,4.0,0.83,pop
0.342908,0.21936999999999998,310.54322,0.196,0.7852399999999999,0.78,0.7852399999999999,0.537,0.473487,4.0,0.19,-8.933,0.0,0.36,303.839,0.187,0.7852399999999999,100.82,1.0,4.0,0.6970000000000001,pop
0.342908,0.7870050000000001,236.5122,0.063,0.30438000000000004,0.72,0.30438000000000004,0.0,0.9349350000000001,0.0,0.499,-74.00712,-9.308,0.0,0.483,232.391,0.7929999999999999,0.03907,111.755,1.0,4.0,pop
0.342908,0.7870050000000001,241.65832000000003,0.355,1.1218,0.8590000000000001,0.1786,0.14800000000000002,0.846455,3.0,0.034,37.157357,-63.933358,-9.635,1.0,0.312,228.27,0.537,0.1786,131.761,1.0,pop
0.342908,0.582575,227.082,0.27899999999999997,0.81947,0.769,0.29613,0.17800000000000002,0.803837,0.0,0.647,-10.252,1.0,0.8290000000000001,219.208,0.109,0.29613,129.542,1.0,4.0,0.0,pop
0.342908,0.8042199999999999,214.12526,0.016,0.5425399999999999,0.785,0.1114,0.253,0.8331790000000001,0.0,0.342,-63.933358,-10.65,1.0,0.43,205.798,0.718,0.1114,139.95,1.0,4.0,pop
0.342908,0.7870050000000001,314.122,0.068,2.51451,1.0,1.89363,2.241,0.9349350000000001,4.0,0.18899999999999997,-74.00712,-10.728,1.0,0.292,308.413,0.0,1.89363,95.13799999999999,1.0,4.0,pop
0.342908,0.838448,243.33016,0.09300000000000001,0.6661100000000001,0.8640000000000001,0.6661100000000001,0.9670000000000001,0.939227,3.0,0.72,-11.323,1.0,0.5379999999999999,238.91,0.76,0.3109,86.499,1.0,4.0,0.147,pop
0.342908,0.582575,235.41506,0.076,0.72416,0.7709999999999999,0.21072,0.0,0.803837,8.0,0.31,-11.761,0.0,0.44299999999999995,228.635,0.599,0.21072,116.195,1.0,4.0,0.9440000000000001,pop
0.342908,0.35117,249.49506,0.878,0.95837,0.878,0.95837,2.572,0.447725,10.0,0.498,-12.005,0.0,0.489,236.39700000000002,0.6920000000000001,0.95837,206.02,1.0,1.0,0.0,pop
0.342908,0.580013,368.06485,0.009000000000000001,1.1421700000000001,1.0,0.17709,0.154,0.567313,6.0,0.605,37.157357,-63.933358,-12.1,1.0,0.47600000000000003,354.13300000000004,0.915,0.17709,123.795,1.0,pop
0.342908,0.6655770000000001,248.55465,0.591,1.60415,0.451,0.67792,2.485,0.9158229999999999,7.0,0.057,-63.933358,-13.603,1.0,0.237,243.06099999999998,0.29,0.41727,111.958,1.0,4.0,pop
0.342908,0.485782,228.12689,0.019,1.4869700000000001,0.889,0.5083,0.0,0.674465,5.0,0.45,16.3688,-13.844000000000001,1.0,0.33299999999999996,225.512,1.0,0.26198,123.02799999999999,0.998969,4.0,pop
0.342908,0.34571799999999997,247.77097999999998,0.281,0.9682,1.0,0.41546000000000005,0.369,0.505603,7.0,0.445,-16.104,1.0,0.541,238.08599999999998,0.8690000000000001,0.13772,111.06299999999999,1.0,4.0,0.552,pop
0.342908,0.6072569999999999,1.04444,0.0,0.0,0.0,0.0,0.0,0.9473280000000001,3.0,0.0,34.053490000000004,-118.24531999999999,-23.555,1.0,0.0,1.044,0.769,0.03285,123.197014,1.0,pop
0.342908,0.324098,191.52934,0.012,1.03694,1.0,0.1039,0.531,0.510192,5.0,0.27699999999999997,-2.2488099999999998,-2.785,0.0,0.382,188.13400000000001,0.9079999999999999,0.1039,130.02700000000002,1.0,4.0,pop
0.342908,0.324098,222.14485,0.0,0.33981,0.0,0.33981,0.9490000000000001,0.510192,0.0,0.486,-2.2488099999999998,-3.826,0.0,0.589,218.546,0.386,0.12307,92.68,1.0,1.0,pop
0.342908,0.30319,233.37751,0.7120000000000001,1.05589,0.898,0.060829999999999995,0.23399999999999999,0.344165,5.0,0.035,-4.777,0.0,0.539,224.015,0.495,0.060829999999999995,120.35700000000001,1.0,4.0,1.0,pop
0.342908,0.405597,78.05341999999999,0.7090000000000001,0.33785,0.7090000000000001,0.33785,0.0,0.240387,0.0,0.467,-5.251,1.0,0.516,78.053,0.11900000000000001,0.1591,166.93,1.0,1.0,0.0,pop
0.342908,0.322071,239.80362999999997,0.36200000000000004,1.9193200000000001,0.0,0.53781,3.75,0.44660299999999997,10.0,0.505,-5.942,0.0,0.451,224.885,0.11599999999999999,0.03841,88.015,0.9988600000000001,4.0,0.5670000000000001,pop
0.342908,0.30319,209.99791000000002,0.595,0.29325999999999997,0.595,0.29325999999999997,0.061,0.344165,4.0,0.73,-5.992999999999999,0.0,0.708,209.998,0.18899999999999997,0.07622000000000001,139.423,1.0,1.0,0.43799999999999994,pop
0.342908,0.405597,78.70649,0.08,0.06145,0.635,0.06145,0.0,0.264714,7.0,0.031,-6.072,1.0,0.36200000000000004,75.929,0.8009999999999999,0.06145,111.661,1.0,4.0,0.0,pop
0.342908,0.275198,253.70077,0.049,0.7954,0.46399999999999997,0.31451,0.0,0.352914,6.0,0.419,-6.097,0.0,0.326,250.69400000000002,0.575,0.31451,124.025,1.0,4.0,0.0,pop
0.342908,0.381627,194.71628,0.008,0.5787399999999999,0.065,0.5787399999999999,0.375,0.4467,1.0,0.508,-6.224,0.0,0.5710000000000001,188.38299999999998,0.6890000000000001,0.05989,87.006,0.9268270000000001,4.0,0.9009999999999999,pop
0.342908,0.405597,228.33587000000003,0.063,1.17651,0.7659999999999999,0.40481,2.258,0.396304,3.0,0.527,-6.252000000000001,0.0,0.545,218.34900000000002,0.301,0.40481,155.97899999999998,1.0,4.0,0.39299999999999996,pop
0.342908,0.405597,230.21669,0.017,0.78095,0.809,0.2686,0.247,0.396304,1.0,0.49,-6.321000000000001,1.0,0.591,220.688,0.474,0.2686,109.97399999999999,1.0,4.0,0.444,pop
0.342908,0.275198,268.53832,0.397,0.91041,0.568,0.35864,0.166,0.352914,9.0,0.597,-7.402,0.0,0.609,260.603,0.0,0.08275,96.236,1.0,3.0,0.7809999999999999,pop
0.342908,0.405597,177.3971,0.048,0.8820399999999999,0.613,0.40972,0.0,0.264714,4.0,0.852,-7.46,0.0,0.669,173.94099999999997,0.521,0.17415,132.076,1.0,4.0,0.0,pop
0.342908,0.405597,237.81832000000003,0.012,1.07912,0.716,0.32404,0.084,0.396304,0.0,0.774,-7.787999999999999,1.0,0.6759999999999999,229.825,0.727,0.13546,160.001,1.0,4.0,0.737,pop
0.342908,0.405597,215.562,0.456,0.73473,1.0,0.18855999999999998,0.158,0.264714,8.0,0.532,-8.07,0.0,0.397,211.482,1.0,0.18855999999999998,109.695,1.0,4.0,1.0,pop
0.342908,0.405597,253.23057000000003,0.977,1.76921,0.7659999999999999,0.81288,0.48,0.299118,11.0,0.109,-8.145,0.0,0.522,245.06900000000002,0.507,0.5825,127.814,1.0,4.0,0.32299999999999995,pop
0.342908,0.405597,163.29098,0.002,0.7165,0.6990000000000001,0.04523,0.084,0.264714,0.0,0.001,-8.189,0.0,0.154,157.571,0.434,0.04523,90.06299999999999,1.0,4.0,0.643,pop
0.342908,0.405597,230.63465,0.20800000000000002,1.14519,0.275,0.22128,0.0,0.264714,4.0,0.617,-8.558,0.0,0.5720000000000001,230.635,0.12300000000000001,0.22128,123.545,1.0,3.0,0.08800000000000001,pop
0.342908,0.30319,254.69342000000003,0.001,1.26724,0.0,0.5647399999999999,0.309,0.344165,1.0,0.526,-8.851,0.0,0.687,246.99599999999998,0.0,0.5647399999999999,178.021,1.0,4.0,0.9540000000000001,pop
0.342908,0.405597,265.37751000000003,0.261,4.40296,0.45799999999999996,3.4443,4.093,0.264714,9.0,0.446,-9.28,0.0,0.494,265.378,0.086,3.20897,124.177,1.0,4.0,0.6809999999999999,pop
0.342908,0.405597,94.51057,0.578,1.3027799999999998,0.639,0.27537,0.0,0.299118,2.0,0.491,-9.406,0.0,0.544,94.51100000000001,0.244,0.27537,116.82799999999999,1.0,3.0,0.669,pop
0.342908,0.405597,140.64281,0.146,0.21674000000000002,0.716,0.21674000000000002,0.0,0.299118,0.0,0.759,-9.996,0.0,0.789,140.643,0.47,0.21674000000000002,117.671,1.0,3.0,1.0,pop
0.342908,0.275198,256.83546,0.157,1.13101,0.47600000000000003,0.27135,0.45,0.352914,8.0,0.243,-10.027000000000001,0.0,0.249,252.06400000000002,0.48100000000000004,0.056979999999999996,139.60299999999998,1.0,4.0,1.0,pop
0.342908,0.30319,212.06159,0.059000000000000004,1.03841,0.9640000000000001,0.55005,0.305,0.344165,3.0,0.6920000000000001,-10.263,0.0,0.644,206.483,0.517,0.38725,116.228,1.0,4.0,0.255,pop
0.342908,0.251292,260.91057,0.19899999999999998,0.9079799999999999,1.0,0.33044,2.2,0.381902,2.0,0.586,-10.429,1.0,0.648,254.53099999999998,0.6629999999999999,0.04203,104.006,1.0,4.0,1.0,pop
0.342908,0.405597,99.7873,0.115,0.07934,0.424,0.07934,0.0,0.264714,5.0,0.001,-11.947000000000001,0.0,0.245,99.787,0.45299999999999996,0.07934,129.972,1.0,3.0,0.6579999999999999,pop
0.342908,0.405597,31.42485,0.046,0.092,0.0,0.092,0.0,0.240387,4.0,0.0,-12.482999999999999,1.0,0.0,31.425,0.547,0.092,123.709,1.0,4.0,0.0,pop
0.342908,0.16103699999999999,213.21097999999998,0.231,1.6470200000000002,0.738,0.8137,0.336,0.512025,1.0,1.0,-8.47277,-13.45,1.0,0.809,197.34599999999998,1.0,0.39132,71.233,1.0,4.0,pop
0.342908,0.30507399999999996,145.57995,0.061,1.02179,0.34,0.6454,0.0,0.3267,0.0,0.757,-13.703,1.0,0.637,140.52700000000002,0.9590000000000001,0.45764,160.261,1.0,5.0,0.182,pop
0.342908,0.38455,149.65506000000002,0.307,0.67897,0.307,0.67897,0.177,0.5901310000000001,0.0,0.0,-80.01955,-3.375,0.0,0.0,138.739,1.0,0.21725999999999998,84.758,0.9543510000000001,1.0,pop
0.342908,0.45423100000000005,202.97098,0.698,1.2672,0.7559999999999999,0.6352300000000001,1.218,0.630382,9.0,0.617,-63.933358,-3.4019999999999997,1.0,0.439,197.52599999999998,0.948,0.31998000000000004,95.7,0.988584,4.0,pop
0.342908,0.316315,227.05587000000003,0.003,0.46456000000000003,0.81,0.46456000000000003,0.33399999999999996,0.50441,0.0,0.001,-3.8510000000000004,1.0,0.192,221.878,1.0,0.14870999999999998,96.875,0.935041,4.0,0.705,pop
0.342908,0.33021300000000003,263.33995,0.094,1.22884,0.617,0.57276,0.0,0.480062,8.0,0.287,-4.006,1.0,0.33299999999999996,260.371,0.8390000000000001,0.08072,91.76700000000001,0.975242,3.0,1.0,pop
0.342908,0.41759300000000005,246.80444,0.057,0.95704,1.0,0.48662,0.218,0.48075200000000007,5.0,0.057999999999999996,-4.133,1.0,0.262,241.08700000000002,0.5589999999999999,0.24785,126.976,1.0,4.0,0.33,pop
0.342908,0.32643099999999997,169.69098,0.03,0.76928,1.0,0.2766,0.23,0.49068900000000004,4.0,0.382,-4.199,0.0,0.392,162.226,0.56,0.2766,122.22,0.9907360000000001,4.0,1.0,pop
0.342908,0.443117,214.20362999999998,0.033,0.63225,0.0,0.12125,1.112,0.535493,6.0,0.282,-4.533,1.0,0.5329999999999999,206.99400000000003,0.5710000000000001,0.12125,116.03200000000001,0.9959020000000001,4.0,0.0,pop
0.342908,0.316315,225.09669,1.0,0.43301999999999996,1.0,0.43301999999999996,0.39799999999999996,0.50441,7.0,0.586,-4.6819999999999995,0.0,0.586,220.595,1.0,0.20399,133.857,0.935041,1.0,0.0,pop
0.342908,0.31669200000000003,405.41995,0.039,0.31585,0.865,0.31585,0.16,0.515044,6.0,0.628,-4.811,0.0,0.622,398.292,0.0,0.11774000000000001,130.40200000000002,0.873698,4.0,0.222,pop
0.342908,0.257382,193.56689,0.063,1.36442,1.0,0.4601,0.44299999999999995,0.661766,0.0,0.551,-5.24,1.0,0.37200000000000005,187.623,1.0,0.23581999999999997,132.167,1.0,4.0,0.765,pop
0.342908,0.31669200000000003,231.60117999999997,0.09699999999999999,1.1481,1.0,0.26050999999999996,0.223,0.515044,9.0,0.54,-5.301,0.0,0.493,223.12599999999998,1.0,0.0383,135.151,0.873698,4.0,0.273,pop
0.342908,0.361588,199.54893,0.158,1.1318700000000002,1.0,0.26571999999999996,0.22899999999999998,0.556751,9.0,0.446,-5.585,1.0,0.37200000000000005,195.965,0.62,0.05105,140.186,0.942781,4.0,0.0,pop
0.342908,0.496381,216.34567,0.18100000000000002,2.3254099999999998,0.624,2.3254099999999998,3.9010000000000002,0.664924,10.0,0.0,-63.933358,-5.745,1.0,0.0,216.34599999999998,0.07200000000000001,2.1558,178.825,1.0,4.0,pop
0.342908,0.38714699999999996,193.38404,0.69,0.74152,0.69,0.74152,0.0,0.56209,5.0,0.606,-63.933358,-6.016,1.0,0.575,182.938,1.0,0.47573999999999994,112.897,0.994676,1.0,pop
0.342908,0.443117,231.96688999999998,0.249,0.60745,0.0,0.21873,2.432,0.535493,7.0,0.528,-6.051,1.0,0.642,225.408,0.8220000000000001,0.21873,160.24,0.9959020000000001,4.0,0.887,pop
0.342908,0.465983,203.91138,0.06,0.34965999999999997,0.0,0.34965999999999997,1.465,0.630382,9.0,0.642,-63.933358,-6.267,1.0,0.45899999999999996,201.28799999999998,0.20199999999999999,0.18823,183.907,0.988584,4.0,pop
0.342908,0.466394,186.51383,0.184,0.40836999999999996,0.893,0.046,0.14800000000000002,0.535493,2.0,0.5710000000000001,-6.54,1.0,0.517,180.81400000000002,0.531,0.046,165.979,0.9959020000000001,4.0,0.364,pop
0.342908,0.31669200000000003,216.63302000000002,0.071,0.1922,0.64,0.1922,0.165,0.515044,6.0,0.69,-6.55,1.0,0.563,209.68200000000002,0.858,0.1922,133.45,0.873698,4.0,0.35700000000000004,pop
0.342908,0.498564,305.16200000000003,0.187,1.21506,0.823,0.55415,0.932,0.731591,1.0,0.462,-6.569,0.0,0.542,297.494,0.006999999999999999,0.24147,90.031,0.999085,4.0,0.8009999999999999,pop
0.342908,0.443117,211.35627999999997,0.028999999999999998,1.49536,0.868,0.50298,0.601,0.535493,9.0,0.26899999999999996,-6.574,1.0,0.361,204.957,1.0,0.25834,120.985,0.9959020000000001,4.0,0.298,pop
0.342908,0.378421,182.88281,0.01,0.9594299999999999,1.0,0.43715,0.39799999999999996,0.656365,4.0,0.643,-0.12714,-6.607,1.0,0.5710000000000001,174.968,1.0,0.17338,119.39399999999999,0.985001,4.0,pop
0.342908,0.257382,283.24526000000003,0.008,1.02881,0.0,0.41491000000000006,2.9610000000000003,0.661766,5.0,0.644,-6.9510000000000005,1.0,0.525,269.88599999999997,0.055999999999999994,0.11064,97.882,1.0,4.0,1.0,pop
0.342908,0.47424799999999995,308.81914,0.006,0.58516,1.0,0.1141,0.096,0.630667,7.0,0.629,-7.564,1.0,0.561,305.348,1.0,0.1141,127.92299999999999,0.959261,4.0,0.875,pop
