id,song,artist,songpop,artistpop,Duration,Genre
8595,Let It Be,The Cate Brothers,0.342908,0.378478,266.81424,hip-hop
8600,Portland_ Oregon,The Cat's Miaow,0.342908,0.475941,147.46077,punk
8603,Gimme Legs,The Chap,0.342908,0.361702,229.45914,folk
8605,Volumatic Spacer Device,The Chap,0.342908,0.301947,183.30077,rock
8606,We Are Not Impartial,The Chap,0.342908,0.312044,282.14812,classical
8607,What's Love Got to Do With It,The Chap,0.342908,0.369077,200.12363,blues
8616,The Raggle Taggle Gypsy,The Chieftains,0.342908,0.543226,228.75383,country
8618,CAonla/The Friar's Breeches,The Chieftains;Colin James,0.342908,0.318437,376.05832,folk
8619,Did You Ever Go Steady,THE CHIFFONS,0.342908,0.854638,32.41751,hip-hop
8621,One Fine Day,THE CHIFFONS,0.342908,1.082503,236.72118,hip-hop
8622,The Heavenly Place,THE CHIFFONS,0.342908,0.391371,198.13832,rock
8623,When Summer's Through,THE CHIFFONS,0.342908,0.405597,183.19628,folk
8625,Love Of My Life,The Chi-Lites,0.342908,0.271051,356.88444,folk
8630,In This Windy Old Weather,The Clancy Brothers;Tommy Makem,0.342908,0.405597,279.19628,blues
8631,Drummer Boy,The Clark Sisters,0.342908,0.3957,218.40934,pop
8633,Trust In Him (Remastered Version),The Clark Sisters,0.342908,0.355432,185.20771,rock
8636,Inoculated City,The Clash,0.342908,0.285523,78.65424,rap
8637,Life Is Wild,The Clash,0.342908,0.607972,232.35873,punk
8638,Lose This Skin,The Clash,0.342908,0.369884,225.17506,pop
8639,Career Suicide (CD),The Cliks,0.342908,0.442949,277.28934,pop
8640,Cleansing,The Color Red,0.342908,0.38618,590.15791,bass
8641,Christmas Time,The Continentals,0.342908,0.324369,365.73995,folk
8643,Chains (LP Version),THE COOKIES,0.342908,0.433357,150.90893,classical
8644,Radio Rape,The Cortinas,0.342908,0.468511,148.40118,rock
8652,Realizer,The Crystal Method,0.342908,0.318911,224.54812,pop
8653,Sally Ann,The Cufflinks,0.342908,0.405597,152.0322,hip-hop
8654,Cut Here,The Cure,0.342908,0.390361,254.53669,folk
8656,Lost,The Cure,0.342908,0.615454,233.45587,punk
8658,Cutting Edge,The Cutting Edge,0.342908,0.389101,136.48934,pop
8659,Dum Dum (Marble Breaks And Iron Bends),The Dee Jays,0.342908,0.405597,134.39955,classical
8661,In The Midnight Hour,The Dee Jays,0.342908,0.313866,124.83873,classical
8662,Asheville Turnaround,The Del McCoury Band,0.342908,0.049034,187.14077,folk
8664,Gone But Not Forgotten,The Del McCoury Band,0.342908,0.15692,241.3971,pop
8666,Hillcrest Drive,The Del McCoury Band,0.342908,0.513463,228.98893,rock
8668,Led By the Master's Hand,The Del McCoury Band,0.342908,0.36083,164.57098,folk
8669,Rain Please Go Away,The Del McCoury Band,0.342908,0.339532,221.90975,pop
8673,I've Got A Woman - Original,The Dells,0.342908,0.443117,211.35628,pop
8677,Tell Me What I Want to Hear,The Dils,0.342908,0.366821,199.20934,rock
8682,Oh Serena,The Distillers,0.342908,0.432804,184.5024,pop
8685,Albinoni's Adagio In G Minor (LP Version),The Doors,0.342908,0.854638,338.75546,hip-hop
8687,Rock Me (Live In Boston_ 1970) (1st Show),The Doors,0.342908,0.405597,233.92608,blues
8688,Strange Days ( LP Version ),The Doors,0.342908,0.496783,231.18322,hip-hop
8690,Bliss,The Dreamtree Project,0.342908,0.350788,161.54077,blues
8691,I Hope The Weather Stays Fine (Remix),The Dylans,0.342908,0.257382,283.24526,pop
8692,Aphrodite (1999 Digital Remaster),The Edgar Broughton Band,0.342908,0.3384,262.53016,punk
8693,Out Demons Out (Live) (2004 Digital Remaster),The Edgar Broughton Band,0.342908,0.282286,183.09179,blues
8694,What Is A Woman For? (BBC In Concert),The Edgar Broughton Band,0.342908,0.339346,521.89995,folk
8695,Buzz's Jig,The Elders,0.342908,0.419408,128.93995,blues
8696,Fire in the Hole,The Elders,0.342908,0.333461,228.10077,rock
8697,Gonna Take a Miracle,The Elders,0.342908,0.264368,325.85098,pop
8698,Moore Street Girls,The Elders,0.342908,0.452972,262.19057,pop
8700,Song For Val,The Embarrassment,0.342908,0.244532,180.4273,classical
8706,I Can't Quit You Baby (Live) [Never Released],The Fabulous Thunderbirds,0.342908,0.089999,65.61914,classical
8709,Please Don't Lie To Me,The Fabulous Thunderbirds,0.342908,0.405597,161.802,hip-hop
8710,Rainin' In My Heart,The Fabulous Thunderbirds,0.342908,0.225861,191.7122,pop
8711,When I Get Home,The Fabulous Thunderbirds,0.342908,0.323635,135.88853,folk
8712,Why Get Up,The Fabulous Thunderbirds,0.342908,0.446364,269.26975,folk
8713,The Education Of Jamie,The Family Stand,0.342908,0.520412,283.24526,pop
8714,Bye Bye Betty Blue,The Fever,0.342908,0.466224,161.51465,classical
8715,Below The Stars,The Field Mice,0.342908,0.341266,150.88281,hip-hop
8722,All Too Human,The Flies,0.342908,0.422576,230.79138,pop
8724,Seventeen (Digitally Remastered),The Fontane Sisters,0.342908,0.339612,171.88526,folk
8725,The Tennessee Waltz,The Fontane Sisters,0.342908,0.566972,316.21179,rock
8731,Rock & Roll Renegade,The Frantic,0.342908,0.415897,260.33587,folk
8734,Vienna,The Fray,0.342908,0.307902,230.84363,bass
8738,Ego is the drug/3am,The Frequency,0.342908,0.449254,237.50485,classical
8740,Stop It,The Frequency,0.342908,0.34642,336.77016,punk
8744,The First Leaves Of Autumn,The Fureys,0.342908,0.405597,402.96444,pop
8746,Cherokee,The Galactic Heroes,0.342908,0.309919,187.14077,folk
8751,Certified Gangstas (featuring Jim Jones Camron & Bezell),The Game feat. Jim Jones Camron & Bezell,0.342908,0.371878,239.33342,rap
8757,Cri'r Adar Main,The Gentle Good,0.342908,0.363507,237.322,folk
8758,Hiraeth am Feirion,The Gentle Good,0.342908,0.387182,196.57098,pop
8761,Intro,The Germs,0.342908,0.366847,150.7522,pop
8762,Reach For The Ground,The Ghost Of Lemora,0.342908,0.405597,436.27057,pop
8763,Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,The Glencastle Sound,0.342908,0.535891,354.16771,rap
8768,Janus (Riff Monster - topical),The Gone Jackals,0.342908,0.391574,255.76444,pop
8770,That Blows My Mind (Slammin' and Way Out There!),The Gone Jackals,0.342908,0.458592,165.40689,country
8772,Willie And The Pig,The Grease Band,0.342908,0.477889,319.97342,hip-hop
8774,Melancholia,The Grip Weeds,0.342908,0.457073,178.78159,classical
8775,Last Goodbye,The Gufs,0.342908,0.29912,40.17587,hip-hop
8776,Sunday Driver  (LP Version),The Gufs,0.342908,0.203608,167.00036,blues
8778,The Think Drink Theme,The Harvey Averne Dozen,0.342908,0.372622,342.43873,pop
8780,The Luck You Got,The High Strung,0.342908,0.385471,267.7024,classical
8781,Abilene,The Highwaymen,0.342908,0.377853,369.26649,pop
8782,Daughters & Sons,The Highwaymen,0.342908,0.591628,114.52036,hip-hop
8783,Shaggy Dog Songs,The Highwaymen,0.342908,0.766545,217.96526,blues
8785,Explode (Instrumental),The Hit Factory,0.342908,0.36589,190.82404,pop
8787,Ain't Goin' To Beg You For That Stuff,The Hokum Boys,0.342908,0.547609,281.18159,punk
8789,Suckin' On Suzie,The Hollywood Brats,0.342908,0.58704,167.44444,punk
8792,I Found You,The Impressions,0.342908,0.398548,230.5824,rock
8794,Ridin' High,The Impressions,0.342908,0.422507,190.27546,country
8799,Baby My Love,The In Crowd / Jah Stitch,0.342908,0.307902,252.23791,bass
8800,Finally,The Incurables,0.342908,0.38301,295.1571,blues
8801,Scared,The Incurables,0.342908,0.282555,130.61179,folk
8803,Green Grows the Laurel,The Irish Rovers,0.342908,0.193287,140.38159,hip-hop
8807,Up Among The Heather,The Irish Rovers,0.342908,0.32079,189.59628,blues
8810,It's All In The Word,The Jackson Southernaires,0.342908,0.582575,227.082,pop
8811,Jesus Can Work It Out,The Jackson Southernaires,0.342908,0.256803,228.362,pop
8812,Keep On Doing What I'm Doing,The Jackson Southernaires,0.342908,0.377473,155.01016,pop
8813,Leave You In The Hands,The Jackson Southernaires,0.342908,0.347512,153.91302,blues
8815,Lord We Give You All The Praise,The Jackson Southernaires,0.342908,0.45963,185.20771,classical
8819,Thank You Mama,The Jackson Southernaires,0.342908,0.339385,364.5122,pop
8820,When We All Get To Heaven,The Jackson Southernaires,0.342908,0.54229,237.66159,blues
8825,The Modern World,The Jam,0.342908,0.551552,271.12444,rock
8827,The Obsession,The James Taylor Quartet,0.342908,0.405597,240.29995,blues
8828,Ammunition,The Jane Shermans,0.342908,0.33024,290.69016,country
8829,Bing,The Jason Bonham Band,0.342908,0.405597,212.87138,blues
8833,My Little Girl,The Jeff Healey Band,0.342908,0.405597,33.09669,blues
8835,Sunshine (Album Version),The Jeremy Spencer Band,0.342908,0.403689,418.45506,blues
8836,Travellin' (Album Version),The Jeremy Spencer Band,0.342908,0.372069,204.85179,pop
8837,Curiosity,The Jets,0.342908,0.354169,299.44118,folk
8839,The Dance at The Gym,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,0.342908,0.384723,143.41179,pop
8855,Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix),The Killers,0.342908,0.37145,223.11138,rock
8858,When You Were Young,The Killers,0.342908,0.371447,183.53587,punk
8862,The Army Air Corps,The King Sisters & Alvino Rey,0.342908,0.389107,280.94649,pop
8863,Who Do You Love,The Kings,0.342908,0.287731,89.12934,blues
8866,The Captain,The Knife,0.342908,0.461346,197.85098,blues
8868,The Little White Cloud That Cried,The Knightsbridge Strings,0.342908,0.366821,169.01179,rock
8869,Whispering Grass,The Knightsbridge Strings,0.342908,0.454231,203.54567,pop
8871,Century City Rag,The Last,0.342908,0.399452,63.29424,bass
8873,Life In Line,The Last Days Of Jesus,0.342908,0.461346,257.25342,blues
8874,No Mercy Remix (Cade Money Remix),The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,0.342908,0.58865,255.63383,rap
8876,Flash_ Crash and Thunder,The LeRoi Brothers,0.342908,0.38894,208.3522,pop
8878,Moon River,The London Pops Orchestra,0.342908,0.279744,208.37832,hip-hop
8879,Smile,The London Pops Orchestra,0.342908,0.461558,311.43138,pop
8880,The Way We Were,The London Pops Orchestra,0.342908,0.36134,220.15955,classical
8882,Babylon 5,The London Theatre Orchestra,0.342908,0.405597,178.25914,blues
8888,Beast In the Broch,The Lord Weird Slough Feg,0.342908,0.145191,42.4224,classical
8894,Eriatarka,The Mars Volta,0.342908,0.766545,192.57424,blues
8896,Take The Veil Cerpin Taxt,The Mars Volta,0.342908,0.547244,351.50322,pop
8897,End Title/Animal Crackers,The Marx Brothers,0.342908,0.399432,220.3424,blues
8898,Everyone says i love you,The Marx Brothers,0.342908,0.405597,327.18322,blues
8901,Main Title/Animal Crackers,The Marx Brothers,0.342908,0.240098,193.20118,rock
8902,The Professor's Conference/Horse Feathers (Dialogue),The Marx Brothers,0.342908,0.498564,305.162,pop
8903,Un jour au Cirque: Two Blind Loves,The Marx Brothers,0.342908,0.257515,1280.522,rock
8905,You Must Do Your Best Tonight / I Represent/Animal Crackers,The Marx Brothers,0.342908,0.405597,257.95873,rock
8907,The American Ruse (LP Version),The MC5,0.342908,0.316692,223.97342,pop
8909,Slum Goddess (Originally Performed by The Fugs),The Meatmen,0.342908,0.851234,212.61016,hip-hop
8912,Breezin' Along With the Breeze,The Merry Macs,0.342908,0.574497,289.25342,rap
8914,Sentimental Journey,The Merry Macs,0.342908,0.379437,150.282,country
8915,Waste A Little Time On Me,The Michael Stanley Band,0.342908,0.434697,241.99791,bass
8916,I've Come This Far by Faith,The Mighty Clouds Of Joy,0.342908,0.593808,200.98567,rap
8919,Halloween II,The Misfits,0.342908,0.343605,153.25995,pop
8920,She (1997 Digital Remaster),The Misfits,0.342908,0.379671,168.25424,blues
8921,The Haunting,The Misfits,0.342908,0.497691,251.27138,rock
8923,Arabian Night,The Monroes,0.342908,0.360629,185.0771,pop
8926,Tuesday Afternoon,The Moody Blues,0.342908,0.32259,235.12771,rock
8931,So Many Roads,The Mustangs,0.342908,0.366528,286.45832,folk
8937,Only A Look,The Nelons,0.342908,0.309812,458.91873,pop
8938,Revival In The Land (Album),The Nelons,0.342908,0.383557,224.67873,blues
8941,Stranded In The Jungle,The New York Dolls,0.342908,0.330213,320.91383,pop
8946,Catharsis Of A Heretic,The Ocean,0.342908,0.342553,132.93669,classical
8948,It Killed Mom,The Oh Sees,0.342908,0.344247,182.72608,country
8949,Awake,The Panic Channel,0.342908,0.091886,409.88689,folk
8950,Said You'd Be,The Panic Channel,0.342908,0.37145,169.74322,rock
8953,All In A Day (Live @ The Troubadour_ LosAngeles),The Paul Butterfield Blues Band,0.342908,0.322468,256.15628,pop
8956,Pretty Woman (LP Version),The Paul Butterfield Blues Band,0.342908,0.334002,327.49669,country
8957,Thank You Mr. Poobah ( Remastered 97' Version ),The Paul Butterfield Blues Band,0.342908,0.45223,199.26159,rap
8958,When He Was On The Cross (I Was On His Mind),The Paynes,0.342908,0.495766,135.88853,classical
8959,By Faith I Can Touch Him Now,The Perrys,0.342908,0.350688,260.98893,folk
8960,He's Leading The Way,The Perrys,0.342908,0.347548,147.87873,folk
8962,I'm Living In Canaan Now,The Perrys,0.342908,0.390641,288.31302,blues
8965,Homegrown,The Pharcyde,0.342908,0.45385,181.39383,hip-hop
8972,Boxing Day,The Pineapple Thief,0.342908,0.29589,148.03546,classical
8974,Snowdrops,The Pineapple Thief,0.342908,0.343753,285.17832,bass
8975,Living Dead,The Plasmatics,0.342908,0.41947,379.37587,pop
8976,Summer Nite,The Plasmatics,0.342908,0.399265,349.83138,hip-hop
8978,I Want You Back,The Plimsouls,0.342908,0.735766,116.92363,blues
8979,Women,The Plimsouls,0.342908,0.610731,425.03791,blues
8982,Man In A Suitcase,The Police,0.342908,0.242515,67.05587,punk
8984,Voices Inside My Head,The Police,0.342908,0.461558,287.39873,pop
8986,Wrapped Around Your Finger,The Police,0.342908,0.311616,146.59873,classical
9005,Do Your Will (Album Version),The Rance Allen Group,0.342908,0.71367,284.99546,rock
9008,The Devil,The Rapture,0.342908,0.34959,181.39383,folk
9010,I'm So Happy Now (Single Version),The Rascals,0.342908,0.596776,274.99057,blues
9013,Better Be Good,The Real Kids,0.342908,0.405597,469.68118,blues
9015,Happens All The Time,The Real Kids,0.342908,0.366007,342.30812,blues
9019,Some Love Like Yours,The Real Kids,0.342908,0.405597,310.83057,hip-hop
9023,Here we are,The Refreshments,0.342908,0.159953,220.78649,classical
9024,Lana Lee,The Refreshments,0.342908,0.496381,216.34567,pop
9026,My Girlfriend's Friend,The Refreshments,0.342908,0.304311,204.77342,pop
9030,911-544,The Revolutionary Ensemble,0.342908,0.309139,309.96853,blues
9031,Bad Influence,The Robert Cray Band,0.342908,0.405597,132.44036,pop
9033,Phone Booth,The Robert Cray Band,0.342908,0.355432,126.04036,rock
9035,It's Bad For Me (Album Version),The Roches,0.342908,0.454962,171.25832,punk
9037,Mr. Sellack (Album Version),The Roches,0.342908,0.382427,395.17995,pop
9039,Cha Cha Cha,The Rodeo,0.342908,0.256978,107.49342,rock
9041,Around And Around,The Rolling Stones,0.342908,0.197089,195.10812,hip-hop
9042,Fortune Teller,The Rolling Stones,0.342908,0.330301,159.18975,pop
9043,Rocks Off,The Rolling Stones,0.342908,0.496783,234.68363,hip-hop
9047,Time Is On My Side,The Rolling Stones,0.342908,0.405597,170.52689,bass
9049,East,The Rongetz Foundation,0.342908,0.781412,259.05587,rap
9050,NY Timbuctu,The Rongetz Foundation,0.342908,0.116156,156.49914,hip-hop
9051,100% Dundee,The Roots,0.342908,0.350629,214.02077,rap
9053,Essaywhuman?!!,The Roots,0.342908,0.826777,211.66975,hip-hop
9054,One Shine,The Roots,0.342908,0.405597,205.94893,punk
9055,The Ultimate,The Roots,0.342908,0.270941,276.50567,pop
9056,We Got You (Featuring Jaguar),The Roots / Jaguar,0.342908,0.347218,214.49098,blues
9057,Function Of The Sun,The Ruby Suns,0.342908,0.341544,183.35302,folk
9058,Tatter Jack Walsh,The Russell Family,0.342908,0.435684,205.7922,pop
9059,I Saw Destruction,The Scare,0.342908,0.331535,158.27546,blues
9062,Delilah,The Sensational Alex Harvey Band,0.342908,0.619996,258.89914,rock
9068,You Made Me The Thief Of Your Heart,The Shamrock Singers,0.342908,0.497569,209.60608,pop
9073,Dedicated To The One I Love,The Shirelles,0.342908,0.373671,234.78812,country
9076,Jenny Jenny,The Shirrows,0.342908,0.405597,266.44853,rock
9078,Woe is Woman,The Skabs,0.342908,0.405597,251.79383,classical
9080,Real Love,The Smashing Pumpkins,0.342908,0.584837,392.82893,rock
9081,Rocket,The Smashing Pumpkins,0.342908,0.46651,390.00771,pop
9082,Rotten Apples,The Smashing Pumpkins,0.342908,0.294053,302.31465,blues
9085,Near My Soul,The Sonics,0.342908,0.497051,347.53261,rock
9089,A Goodnight's Sleep,The Starting Line,0.342908,0.583147,218.43546,rock
9091,White Christmas,The Statler Brothers,0.342908,0.294377,237.06077,blues
9092,Left Behind,The Steeles,0.342908,0.322988,177.68444,blues
9093,On The Road To Emmaus,The Steeles,0.342908,0.349913,186.48771,folk
9101,Lost In The Future (False Start -#1),The Stooges,0.342908,0.405597,225.07057,blues
9102,Not Right (Remastered LP Version),The Stooges,0.342908,0.285591,62.51057,classical
9103,Studio Dialogue (#19),The Stooges,0.342908,0.372069,214.38649,pop
9104,Studio Dialogue (#26),The Stooges,0.342908,0.58673,283.84608,rock
9105,T.V. Eye (Take 3),The Stooges,0.342908,0.314495,175.59465,bass
9106,It Only Takes Two To Tango,The Stranglers,0.342908,0.345285,145.68444,classical
9107,Between Love & Hate,The Strokes,0.342908,0.296554,70.03383,rock
9108,Meet Me In The Bathroom,The Strokes,0.342908,0.642982,278.64771,rock
9111,Your Silence,The Suicide Machines,0.342908,0.461246,95.9473,bass
9113,America the Beautiful,The Sun Harbor's Chorus-Documentary Recordings,0.342908,0.330582,439.17016,bass
9115,Navy hymn,The Sun Harbor's Chorus-Documentary Recordings,0.342908,0.294115,289.38404,hip-hop
9116,Taps,The Sun Harbor's Chorus-Documentary Recordings,0.342908,0.439025,237.16526,country
9117,The Air Force song : Evening colors sequence,The Sun Harbor's Chorus-Documentary Recordings,0.342908,0.366906,133.19791,soundtrack
9118,US Air Force,The Sun Harbor's Chorus-Documentary Recordings,0.342908,0.405597,191.76444,classical
9124,Sweet Disposition,The Temper Trap,0.342908,0.226718,120.42404,rock
9126,Ill Always Love You,The Tokens,0.342908,0.247341,120.2673,rock
9127,La Bamba,The Tokens,0.342908,0.4175,142.36689,blues
9129,Country Day,The Tragically Hip,0.342908,0.405597,187.95057,hip-hop
9130,The Drop-Off,The Tragically Hip,0.342908,0.389342,172.09424,country
9135,Again And Again,The Unborn Chikken Voices,0.342908,0.429354,342.20363,blues
9137,Hillbillies From Outerspace,The Vaughan Brothers,0.342908,0.251094,336.06485,rock
9139,Telephone Song,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,0.342908,0.360745,95.11138,classical
9145,McHattie's Waltz,The Waybacks,0.342908,0.474796,248.37179,blues
9146,Petticoat,The Weegs,0.342908,0.319927,42.68363,pop
9147,Slivery,The Weegs,0.342908,0.391574,248.2673,pop
9149,Satin Doll,The Wes Montgomery Trio,0.342908,0.400237,62.95465,punk
9152,Im Slowly Turning Into You,The White Stripes,0.342908,0.313866,216.65914,classical
9153,Anyway_ Anyhow_ Anywhere,The Who,0.342908,0.788138,301.13914,rock
9160,Are We Really Doing Your Will,The Winans,0.342908,0.405597,148.50567,pop
9166,This Train,The Winans,0.342908,0.621085,385.01832,rock
9169,Damn That Radio [Live],The Wreckers,0.342908,0.453399,313.7824,rock
9174,You Devil You,themselves,0.342908,0.375594,196.62322,blues
9176,System of Play,Theodor Zox,0.342908,0.453391,508.96934,rock
9177,What's in a number & Feed me lies remixes,Theodor Zox,0.342908,0.338415,119.64036,classical
9181,Planet E.,Thirst,0.342908,0.434823,57.39057,blues
9182,REALIZATION: REMORSE,This Is Hell,0.342908,0.405597,349.12608,rap
9183,RECKLESS,This Is Hell,0.342908,0.395628,211.3824,punk
9184,Bon Demain,This Moment,0.342908,0.175411,232.93342,folk
9185,Blackwords Masking,This Moment In Black History,0.342908,0.268745,231.28771,rock
9186,Two Wars,This Or The Apocalypse,0.342908,0.343276,266.70975,pop
9195,One Of Our Submarines,Thomas Dolby,0.342908,0.310556,152.34567,bass
9196,Screen Kiss,Thomas Dolby,0.342908,0.432804,200.9073,pop
9199,Windpower (2009 Digital Remaster),Thomas Dolby,0.342908,0.264027,53.81179,rock
9200,Let's Plan A Robbery,Three 6 Mafia,0.342908,0.544258,166.73914,blues
9202,We Got Da Dope,Three-6 Mafia,0.342908,0.332089,202.29179,punk
9205,Betrayal Is A Symptom,Thrice,0.342908,0.34863,159.00689,rock
9206,Red Sky,Thrice,0.342908,0.366821,294.26893,rock
9207,The Earth Isn't Humming,Thrice,0.342908,0.435145,208.09098,rock
9208,The Earth Will Shake,Thrice,0.342908,0.43673,655.67302,hip-hop
9209,The Earth Will Shake,Thrice,0.342908,0.341977,424.82893,pop
9210,I Love You Baby,Thrilla U,0.342908,0.479308,344.45016,rock
9211,Dancehall Man,Thriller U,0.342908,0.401145,187.16689,blues
9212,Memories,Thriller U,0.342908,0.347523,220.78649,folk
9213,Outro,Through the Eyes of the Dead,0.342908,0.256327,251.37587,hip-hop
9218,When The Moon Comes Up Wild,Tijuana Hercules,0.342908,0.246341,229.51138,blues
9221,Family Galaxy,Tim Exile,0.342908,0.270558,197.38077,pop
9223,Oh Scat Mix Up,Tim Exile,0.342908,0.667295,255.60771,rock
9226,Dance,Tim Hughes,0.342908,0.405597,327.83628,pop
9230,Naked Enough,Tim Wilson,0.342908,0.370748,223.60771,folk
9232,Uncle B.S. - 1963,Tim Wilson,0.342908,0.390362,247.01342,rock
9234,Fleeting sound,Time Factory,0.342908,0.37456,433.94567,pop
9237,Bad Days,Timo Maas,0.342908,0.405597,126.14485,bass
9239,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,Timo Maas,0.342908,0.371305,513.43628,pop
9241,Les Corps Glorieux: III. L'Ange aux parfums,Timothy Byram-Wigfield,0.342908,0.374531,225.59302,pop
9242,Rubies_ Pearls_ And Emeralds,Tin Hat Trio,0.342908,0.448669,148.24444,rock
9244,Width Of The World,Tin Hat Trio,0.342908,0.378414,285.962,folk
9245,Willow Weep For Me (With Willie Nelson),Tin Hat Trio,0.342908,0.345751,277.99465,rock
9248,Too Late (Orange Factory Extended Mix),Tina Ann,0.342908,0.405597,219.66322,pop
9252,Tenhert,Tinariwen,0.342908,0.371447,131.81342,punk
9253,The Train Kept A Rollin,Tiny Bradshaw,0.342908,0.33109,155.61098,classical
9255,Baby Face,Tiny Tim,0.342908,0.405597,250.56608,folk
9258,Stay Down Here Where You Belong,Tiny Tim,0.342908,0.354603,178.25914,blues
9259,Sweet And Lovely,Tiny Tim,0.342908,0.21937,269.53098,pop
9262,A Veces Hablo De Ti,Tito Allen,0.342908,0.438168,131.81342,rock
9265,"Carnival (from ""Black Orpheus"")",Tito Puente,0.342908,0.275198,253.70077,pop
9266,China,Tito Puente,0.342908,0.47726,138.60526,blues
9268,Mambo Suavecito,Tito Puente,0.342908,0.353125,205.42649,bass
9269,Mambo Tipico,Tito Puente,0.342908,0.288579,194.66404,folk
9271,En La Soledad,Tito Rodriguez,0.342908,0.425418,579.44771,rock
9272,Mango Del Monte,Tito Rodriguez,0.342908,0.366483,179.09506,rap
9274,La Piel de Tu Alma,Tito Rodriguez_ Louie Ramirez,0.342908,0.267125,132.38812,classical
9275,Back To Burn,T-la Rock,0.342908,0.380005,237.53098,bass
9276,Easy or Not (Album Version),To My Surprise,0.342908,0.381345,229.22404,rock
9277,Rapture (Toby Emerson Dub) (Toby Emerson Dub),Toby Emerson,0.342908,0.257063,114.80771,classical
9284,Canon In D,Tom Barabas,0.342908,0.601186,159.65995,punk
9286,More Than Words,Tom Barabas,0.342908,0.39429,100.8322,classical
9287,Sedona Suite (Sunrise/Prayer/Joy/Sunset),Tom Barabas,0.342908,0.343509,133.3024,bass
9289,Christmas All The Time (Acoustic),Tom Cochrane,0.342908,0.24974,226.87302,rock
9291,Revelations:  Visions In A Dream,Tom Cochrane,0.342908,0.291913,222.82404,classical
9292,Washed Away,Tom Cochrane,0.342908,0.373046,129.74975,folk
9293,What's In You?,Tom Cochrane,0.342908,0.405597,217.52118,bass
9294,Eddie's Pad,Tom Collier,0.342908,0.405597,209.13587,pop
9296,Wildflowers (Album Version),Tom Petty,0.342908,0.544258,256.13016,blues
9297,Christmas All Over Again,Tom Petty And The Heartbreakers,0.342908,0.434823,191.13751,blues
9299,Bad,Tomash Gee,0.342908,0.333652,271.41179,pop
9300,Sho' Enough,Tommy Castro,0.342908,0.453732,220.99546,bass
9304,Out Of The Blue,Tommy James And The Shondells,0.342908,0.365261,148.63628,country
9307,Let It Be Me,Tommy McLain,0.342908,0.405597,415.99955,folk
9309,If I Miss You Again Tonight,Tommy Overstreet,0.342908,0.327422,219.84608,blues
9310,A Bundle Of Dreams,Tommy Sands,0.342908,0.197511,178.78159,blues
9311,Goin' Steady,Tommy Sands,0.342908,0.352868,301.71383,pop
9312,Sing Boy Sing,Tommy Sands,0.342908,0.27344,348.52526,folk
9314,Pegadito,Tommy Torres,0.342908,0.354169,248.97261,folk
9320,He Wasn't Man Enough,Toni Braxton,0.342908,0.405597,273.34485,blues
9321,Let Me Show You The Way (Out),Toni Braxton,0.342908,0.852186,363.59791,blues
9326,Roadrunner / My Generation,Tony Ashton & Friends,0.342908,0.333557,274.83383,blues
9327,Cliff Burton Surprise,Tony Danza Tap Dance Extravaganza_ The,0.342908,0.475393,262.21669,country
9328,A Man Can Only Stand Just So Much Pain (Bonus Track),Tony Joe White,0.342908,0.316315,225.09669,pop
9331,I've Got A Thing About You Baby (Album Version),Tony Joe White,0.342908,0.338068,191.97342,pop
9333,Ol' Mother Earth (Album Version),Tony Joe White,0.342908,0.34914,237.08689,rock
9337,Ebb Tide,Tony Martin,0.342908,0.403795,164.91057,pop
9338,September Song,Tony Martin,0.342908,0.311438,212.40118,classical
9339,Where in the World,Tony Martin,0.342908,0.384426,199.94077,pop
9340,Dutty Wine,Tony Matterhorn,0.342908,0.433127,356.41424,hip-hop
9342,Mambo Italiano,Tony Murena,0.342908,0.328237,206.18404,rock
9345,She Will Never Let Me Down,Toots & The Maytals,0.342908,0.220051,341.36771,pop
9346,Sweet & Dandy,Toots & The Maytals,0.342908,0.379961,90.69669,country
9348,Le Temps Des Cerises,Toots Thielemans,0.342908,0.386152,212.61016,classical
9349,Sophisticated Lady,Toots Thielemans,0.342908,0.049034,319.63383,folk
9354,Black and Blue,Torcuato Mariano,0.342908,0.399265,240.45669,hip-hop
9356,Color of Seasons,"TrA""s",0.342908,0.430697,214.17751,hip-hop
9358,Take Me Fishin',Tracy Byrd,0.342908,0.383211,348.76036,blues
9359,Walkin' In,Tracy Byrd,0.342908,0.116156,177.50159,hip-hop
9361,Disco Trafiko,Trafik,0.342908,0.256562,218.87955,rock
9364,Smoke,Trafik,0.342908,0.380656,260.12689,classical
9370,Try,Tree,0.342908,0.417846,126.69342,hip-hop
9372,Das GelA1/4bde,Tresenlesen,0.342908,0.63129,213.18485,pop
9378,Welcome 2 Detroit,Trick Trick / Eminem,0.342908,0.828906,166.29506,rock
9380,Into The Mouth Of Hell We March [Explicit],Trivium,0.342908,0.560381,70.26893,soundtrack
9381,Shogun [with fade_ for special edition],Trivium,0.342908,0.543226,198.76526,country
9382,The Deceived,Trivium,0.342908,0.627765,246.7522,blues
9387,Stranger,True Believers,0.342908,0.405597,239.59465,rock
